customerID,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnRiskScore
8007-YYPWD,0,0,0,0.27218399011057604,0,0,0,3,0,2,0.32822151399924787,0.049008151233061854,0,0.40146868445081163
7101-HRBLJ,0,1,1,0.838699163071687,2,1,1,3,1,2,0.6946930228825268,0.7678863308384721,0,0.2759897166713085
5159-YFPKQ,0,0,0,0.5057581064431944,1,0,0,1,1,4,0.600538600143134,0.019894372453292057,1,1.1850596813500645
6635-CPNUN,0,1,0,0.5075207350735097,1,0,0,1,0,1,0.5772549818315432,0.36931022877976305,0,1.1351650818094912
4021-RQSNY,1,1,1,0.47830980287899816,1,0,0,1,1,4,0.5620379505583849,0.263064485099625,1,1.1725984888739518
5453-YBTWV,0,1,1,0.7099624610622517,1,0,1,3,1,1,0.7878142764596758,0.8804065548347945,0,0.3697118311721827
5039-LZRQT,0,0,0,0.6044934985867287,0,0,0,1,0,3,0.2585170310483975,0.08998170509875744,0,0.42695261245875865
2931-VUVJN,1,1,0,0.6318815310182742,1,1,1,2,1,1,0.5814861550960401,0.6881513747783847,0,0.45975896399102517
9061-TIHDA,1,1,0,0.311779801654079,1,0,0,1,1,3,0.8261902789183646,0.268546924367725,1,2.641443835404997
8699-ASUFO,1,1,0,0.44953091416436397,1,0,0,1,1,3,0.4974945705103337,0.20740528402795605,1,1.104240696630279
6418-PIQSP,0,1,0,0.6574066747805394,2,1,1,3,0,3,0.48856055412991733,0.6311897206633301,0,0.24759557885235317
8220-OCUFY,0,1,0,0.4736270652848218,2,1,1,2,1,4,0.47080457645926643,0.23544737118857392,0,0.4964962042152567
3995-WFCSM,0,0,0,0.432552917558171,2,0,0,1,0,1,0.5703087543360759,0.27632251114849005,0,1.3154305535484165
1895-QTKDO,0,0,0,0.30284307581512615,2,0,1,1,0,1,0.48595729326763826,0.005401544159270022,0,1.5993693190603422
2038-OEQZH,0,0,0,0.2931887131678464,1,0,0,1,0,1,0.7314842308431928,0.03661352125301049,0,2.4864455980194315
1178-PZGAB,0,1,0,0.4159301279355437,0,0,0,2,0,1,0.30739980795319244,0.051215300259776185,0,0.3690892989384917
7927-AUXBZ,0,0,0,0.4699889407904112,2,0,1,1,0,4,0.6028049437501817,0.3214506365463011,1,1.2798706966209388
2626-VEEWG,1,1,1,0.5192467657283473,1,0,0,3,1,3,0.19949212518863652,0.16410391380238853,0,0.12798291386249722
2878-RMWXY,1,1,0,0.7379766214735459,1,1,0,3,1,1,0.723305098000913,0.5421332762103757,0,0.3265589171105014
1657-DYMBM,0,1,0,0.7333808429635189,0,0,0,3,0,1,0.19793091782810235,0.13989196816075178,0,0.0899218997544269
7311-MQJCH,0,0,0,0.3009341878791457,0,0,0,1,0,4,0.16676228309787536,0.025604166943438044,0,0.552313351029413
7375-WMVMT,1,1,0,0.6756687468112474,1,0,1,1,1,1,0.7281569274071296,0.8438775915092844,0,1.0760906733738131
1136-XGEQU,0,1,1,0.6099990618106126,2,0,1,2,1,4,0.7496187940235355,0.5247513001035985,0,0.6139393497185097
2530-FMFXO,0,1,1,0.6329146005430352,1,0,1,3,1,4,0.5629970870052913,0.7403382948047571,0,0.29635421709100934
6844-DZKRF,0,0,0,0.38159494017053947,2,0,1,1,1,1,0.40651095888616445,0.014278678078535549,0,1.0625100235381173
4695-WJZUE,0,0,0,0.3267371010754284,1,0,0,1,1,4,0.3234781675750813,0.025343339736203684,1,0.9870050309032088
7619-ODSGN,0,1,1,0.488241115833711,2,1,0,1,0,4,0.2782448797459456,0.17064790476600408,1,0.5687275062149901
5970-GHJAW,0,1,1,0.605554180605641,0,0,0,3,1,1,0.6179943187196462,0.10917632694351159,0,0.33999397825621874
8879-XUAHX,0,1,0,0.7743880907647891,1,1,1,2,1,3,0.8539510961123309,1.0,0,0.5510157571717932
3689-MOZGR,0,0,0,0.4846759260487896,2,0,0,1,0,4,0.3055458857908276,0.16663084620370042,0,0.6291147438099152
4195-PNGZS,0,1,0,0.7567365031410693,0,0,0,3,0,1,0.25048052414155825,0.12184516568018165,0,0.11028508074764526
5003-XZWWO,0,1,0,0.819128908011485,2,1,1,1,0,1,0.6701518523296572,0.7486200288082843,0,0.8171298996819077
3988-RQIXO,0,0,0,0.3194799723345729,1,0,0,1,1,4,0.4980990809572011,0.014293838023994363,1,1.5542284197316343
7622-FWGEW,1,1,0,0.8044109588078691,2,0,1,3,1,4,0.5098906316417366,0.481344968806845,0,0.21120192530766863
6922-NCEDI,0,0,1,0.7170578771189098,0,0,0,1,1,3,0.18066947981168735,0.15534745907582995,0,0.2516085201050843
2514-GINMM,0,0,0,0.19260460351105452,1,0,0,1,1,4,0.47997531865506854,0.014012562100748673,1,2.47915240624773
9891-NQDBD,0,1,0,0.41719042448359167,0,0,0,2,0,1,0.6447986164000294,0.08762884881285929,0,0.7718618606079146
6131-IUNXN,0,1,1,0.3200169876155898,0,0,0,1,0,3,0.2270119326724987,0.04968541624863706,0,0.7071648586533373
8548-AWOFC,0,1,0,0.7690889627623988,1,0,1,1,1,3,0.5731014909415681,0.5388128664453341,0,0.744201668448521
9798-DRYDS,0,1,1,0.6030452790274498,2,0,1,2,0,3,0.3471749286899709,0.19281515526134982,0,0.2876129933858543
8532-UEFWH,0,1,1,0.6481097456168057,0,0,0,3,0,3,0.08041203212691121,0.1697484186452758,0,0.0413359500302901
6296-DDOOR,0,1,0,0.35241043373418524,2,0,0,3,0,4,0.5552601643249633,0.13061649413043722,0,0.5247058593844043
7951-VRDVK,0,0,0,0.49451116638285497,2,1,1,2,0,2,0.6872527675195339,0.3797910669468401,0,0.6941790551326615
5931-FLJJF,0,0,0,0.373825822561378,1,0,0,1,0,3,0.5383854797244989,0.05982894352470177,1,1.436361764100012
4815-YOSUK,0,1,1,0.695864261238025,1,1,1,2,1,1,0.6676977950188272,0.9479472611270632,0,0.4794170466414852
2659-VXMWZ,0,1,1,0.8855389454163668,1,1,0,2,0,4,0.7202971692895661,0.9424698251783203,1,0.4064703775244804
0380-NEAVX,1,0,0,0.4990373146001559,1,0,0,2,1,4,0.6747712911039936,0.42241787469773906,0,0.6753962831025947
3207-OYBWH,1,0,0,0.6993221161001173,2,1,0,1,1,2,0.5057124840499212,0.6841202878056487,1,0.7221141135254753
4285-GYRQC,0,1,0,0.38053578320715564,1,0,0,1,1,4,0.6327262482989995,0.23615424304487015,1,1.6583667277033867
7216-EWTRS,1,1,0,0.21639296387174872,1,0,0,1,0,4,0.5103419049537027,0.05690331677228231,1,2.3475548419993
4365-MSDYN,0,1,0,0.3913343147695424,0,0,0,1,1,2,0.3003605451741843,0.020209034092461393,0,0.7655729663886689
7036-TYDEC,0,0,0,0.7519560090460717,1,0,1,3,0,3,0.6793375072149686,0.8861821064114277,0,0.3010089642132914
5802-ADBRC,0,1,0,0.6086031844222557,1,1,0,3,0,3,0.7211141693217753,0.6566423535253921,0,0.39473965309205483
8076-FEZKJ,0,0,0,0.32827177283980824,0,0,0,2,1,3,0.38111917293268605,0.028865539143146154,0,0.5796105450913873
5197-YPYBZ,0,1,1,0.48623539621751144,0,0,0,3,0,1,0.40160539124423056,0.03645458903074867,0,0.2751275526309548
8337-MSSXB,0,0,0,0.45722629584318464,1,0,0,1,1,4,0.5346087511838011,0.14404719759927104,1,1.1666915583708803
4312-GVYNH,0,1,0,0.5348291530338084,2,1,0,3,1,2,0.39913071840711656,0.14128577056760125,0,0.2486040710841217
8495-LJDFO,1,0,1,0.5768511446959674,1,1,1,3,1,2,0.7897890234375702,0.402692814594576,0,0.4561158829346739
0839-JTCUD,0,0,1,0.8241811212504768,2,0,0,3,1,1,0.6015884312227631,0.7503940174672978,0,0.24320917111814072
5494-WOZRZ,0,1,0,0.6593843385292534,2,1,1,3,1,1,0.5673293608967016,0.7531300011849076,0,0.28665260160706607
1302-UHBDD,1,0,0,0.39402349349428323,1,0,0,1,0,4,0.6557558209663241,0.2099979069060809,0,1.6600425842161062
2234-EOFPT,0,1,0,0.7073827628241381,2,1,1,3,1,4,0.5257325975562618,0.7246289564667983,0,0.24761934925163495
8619-IJNDK,0,1,1,0.7759844995754903,2,1,1,3,0,1,0.4450534997760419,0.564724285877718,0,0.19109591497615053
8378-LKJAF,0,0,1,0.5833288586859735,1,0,0,3,1,1,0.7806483127911492,0.4986059161295286,0,0.4458334081284963
8182-BJDSI,0,0,0,0.5480362427283931,1,0,0,1,1,4,0.5257177839416523,0.33199329790835636,1,0.957528379782614
2528-HFYZX,1,1,0,0.43042381822102344,1,0,0,1,1,4,0.5651923386421286,0.21684510373576796,1,1.3100629004970097
1153-GNOLC,0,0,0,0.3665401961739298,2,0,0,2,1,4,0.3089766495794971,0.16581483206642111,0,0.420903013893718
3298-QEICA,0,1,1,0.47934434711759544,2,1,1,3,1,3,0.21316542034014424,0.102076926995839,0,0.14813101173810064
0788-DXBFY,0,1,1,0.5922475949318736,2,0,0,2,1,1,0.2732145958925947,0.13891365878662462,0,0.2304645334950673
3597-YASZG,1,1,0,0.7295363054285147,1,0,0,3,1,3,0.8278041734593686,0.9276950838334265,0,0.3780602861554186
3496-LFSZU,0,1,1,0.6261431608079089,1,0,0,1,0,4,0.7304199098435293,0.04026860384159704,0,1.164678107790533
5242-UOWHD,0,1,0,0.6952051841403295,0,0,0,3,0,3,0.2735717110721433,0.31441655218975106,0,0.13110786544015385
2482-CZGBB,0,0,1,0.3797000658428226,0,0,0,1,1,4,0.5947238312087193,0.09447209679347235,1,1.562184734305403
6479-SZPLM,0,1,1,0.5706150411566117,0,0,0,3,0,1,0.23852294300510174,0.09761877243226105,0,0.1392554059539887
8097-VBQTZ,0,0,0,0.657028423753343,2,1,1,1,1,2,0.5420413769495429,0.4881639273756352,0,0.8237355065268777
4500-HKANN,0,0,1,0.5186169471970248,2,0,1,3,1,3,0.5433557351557641,0.17634391547230668,0,0.34900950087194227
9917-KWRBE,0,1,1,0.3599744992328839,2,1,0,1,1,1,0.6357468665691144,0.4027622049236722,0,1.7611960621045428
3420-ZDBMA,1,0,0,0.4197695601875688,1,0,1,1,1,3,0.5888732968371915,0.04589876126947118,0,1.3995149662791342
2212-LYASK,0,1,1,0.49824635376342347,1,0,0,2,1,1,0.5229835066345314,0.2834468880422637,0,0.5242980752523001
1393-IMKZG,0,0,0,0.25575993057966784,1,0,1,1,1,4,0.7235610610056382,0.01082294383326766,0,2.8180450873783465
8069-RHUXK,0,1,1,0.7572967302673063,2,1,1,3,0,1,0.4285861063752326,0.05659212372983676,0,0.18856436976571198
3398-GCPMU,1,1,1,0.8169650754433826,2,1,1,2,1,1,0.716920272741945,0.8131909706337938,0,0.4385020805647854
2908-WGAXL,0,1,1,0.8005797537349046,0,0,0,3,1,2,0.4046612253769747,0.18638524578570712,0,0.16841662010969966
3378-AJRAO,0,0,1,0.5039490353487802,0,0,0,2,0,4,0.23986940707337168,0.15795533616916166,0,0.23775385645006142
1013-QCWAM,1,1,0,0.5506472351228643,1,0,0,1,1,4,0.5124375831319719,0.8424324249797253,0,0.9289225985476759
0866-QLSIR,0,0,0,0.4583740028684533,2,0,0,2,1,2,0.45877283160209253,0.26185889700720427,1,0.4998897613879536
6050-FFXES,0,1,0,0.6720692121139389,1,0,0,1,0,2,0.8268377161564848,0.8186393207369459,0,1.2284586804373332
7181-BQYBV,0,1,1,0.3543935904573265,0,1,0,1,1,4,0.4810528962998188,0.014110960386918068,1,1.3535778618876941
0362-RAOQO,0,0,0,0.7539768830119699,2,0,0,3,0,1,0.2819849503641171,0.2559033882051224,0,0.1246105135763895
9554-DFKIC,0,1,1,0.4855669798811141,2,1,0,1,1,2,0.3049004845728887,0.20203270280666868,0,0.6266362025787013
5527-ACHSO,0,1,0,0.5138288135147143,2,0,1,2,0,3,0.45896390192156195,0.2475233055488346,0,0.44617751316049065
0829-DDVLK,0,0,0,0.4866393398660638,0,0,0,2,0,2,0.14850607905430604,0.03995440493079854,0,0.15242669489096997
1399-UBQIU,0,0,0,0.35106798128273164,2,0,0,1,1,4,0.5444491931950886,0.09194065690189865,0,1.546432002170238
1813-JLKWR,0,1,1,0.5456564291202184,0,0,0,2,0,2,0.2866154178566359,0.2664069180461093,0,0.26239315567367144
0336-PIKEI,1,0,0,0.6697993287773122,2,1,1,3,0,2,0.6010376805973305,0.6756632710842813,0,0.29896452577230814
7322-OCWHC,1,1,0,0.5916157352265531,2,1,1,3,1,2,0.5165042588920792,0.23956411554601334,0,0.29084949270418825
9537-VHDTA,1,0,1,0.3022427474497928,2,1,0,1,0,3,0.48450632441726005,0.007178736088997896,0,1.597750740922431
4957-TIALW,0,0,0,0.2613618088112671,2,1,1,1,0,1,0.3475406593861691,0.12822756818170858,0,1.324661775129689
2054-PJOCK,0,0,0,0.3910882592574533,1,0,1,2,0,1,0.5860856724409547,0.6095428409260449,0,0.7483442858479923
9150-HEPMB,0,0,0,0.666327608079243,2,1,0,2,0,3,0.5788190341663206,0.38108865317521234,0,0.43400950047162434
9030-QGZNL,0,0,0,0.3546302732143742,0,0,0,3,0,3,0.23811922548238051,0.03378431513328433,0,0.2236090508904768
6204-IEUXJ,0,0,0,0.24106316136304795,1,0,1,1,0,1,0.6662434156587911,0.030840227898818774,1,2.7523536084846665
3126-WQMGH,0,1,0,0.5830043623818704,1,0,0,1,1,1,0.5109505385621282,0.325628911562717,0,0.8749087703355656
4529-CKBCL,0,1,0,0.26861383138265965,1,0,0,1,1,4,0.6445773939802737,0.019110953766851083,1,2.390743051551509
2506-CLAKW,0,1,0,0.3944936200015364,1,1,0,1,1,2,0.5796045285771925,0.07387249308894997,1,1.4655218169510316
7176-WRTNX,0,0,0,0.6231838176259668,1,1,1,3,1,2,0.8373687128946257,0.9715110955959251,0,0.44765874341831574
1583-IHQZE,0,0,0,0.4821111564420698,1,1,1,1,1,3,0.724147693654603,0.17545998450582315,1,1.4989256281880876
5732-IKGQH,1,1,0,0.6707115293554697,1,1,1,2,1,2,0.7574325181311738,0.6914237355359499,0,0.5642278812303014
9239-GZHZE,0,1,0,0.6952538771938274,1,1,1,3,1,1,0.7402964327438939,1.0,0,0.3547585030988181
7205-BAIAD,0,0,0,0.6762638126165479,0,0,0,3,0,2,0.24887727351215558,0.1017331097694163,0,0.12261223930268206
0151-ONTOV,0,0,0,0.3633479385638726,1,0,0,1,0,3,0.5614482356744808,0.010717617658390001,1,1.5409672355702246
4140-MUHUG,1,0,0,0.3761179832241448,1,0,0,1,1,4,0.688113772809231,0.09501790091241528,1,1.8246644377079255
0093-EXYQL,1,0,1,0.5956703002627657,1,0,0,1,1,4,0.9879857752905605,0.46433751300657294,0,1.6558319977640326
8064-RAVOH,0,0,1,0.293099197638439,2,0,0,1,1,4,0.31776273347682127,0.009861453018870892,0,1.0804610690147949
0219-QAERP,0,1,0,0.3643818177205614,0,0,0,2,0,1,0.34411562478874597,0.07207379904481588,0,0.4715439466653298
0320-JDNQG,0,1,1,0.4275288827395942,1,1,1,1,1,4,0.6415797452513057,0.37030303299728345,1,1.497168034858404
7180-PISOG,0,1,1,0.3104522675085409,1,0,0,1,1,4,0.6569632097787756,0.010461628354521437,1,2.1093543965312755
9168-INPSZ,1,1,0,0.6214789794811215,2,0,1,1,0,4,0.7722379600751534,0.5662718852678668,0,1.2405847996969572
3571-RFHAR,0,0,0,0.7907129651821247,1,0,1,1,1,4,0.8450520811464641,0.8733300179307611,1,1.0673717853692966
0015-UOCOJ,1,0,0,0.44232788746154444,2,1,0,1,0,4,0.46792342064288556,0.042384320121211634,0,1.0554793277773995
5334-AFQJB,1,1,0,0.6121813935093392,0,0,0,3,1,3,0.3536385929387741,0.16182534977597476,0,0.19245174983338698
2754-SDJRD,0,0,1,0.43526429531359034,1,0,1,1,1,1,0.5926236068538063,0.11411774386298575,0,1.3584050155372527
9578-VRMNM,0,0,0,0.2825428447036921,2,0,0,3,1,1,0.4331709679654014,0.12923802829797446,1,0.5104364872896249
1587-FKLZB,0,1,1,0.7936711442277773,1,1,0,1,1,1,0.7279338381067415,0.8597523338990863,1,0.916018963811895
6140-QNRQQ,0,0,0,0.19711892243086335,1,0,0,1,1,3,0.574493086377772,0.009500939515598262,1,2.899738598054662
8963-JLGJT,0,0,1,0.49824635376342347,2,1,0,1,0,4,0.5229835066345314,0.2834468880422637,0,1.0475459714270767
4307-KTUMW,0,1,0,0.6441553585213509,1,1,0,1,0,4,0.805448363326787,0.6336708267926695,1,1.2484564418294781
1465-LNTLJ,1,1,0,0.33247185681146313,2,0,0,1,1,1,0.401205410158194,0.07453755295922809,0,1.2031162509315614
5440-FLBQG,1,1,0,0.8225969050778735,1,0,0,3,1,2,0.6872283334962499,0.32410869090583927,1,0.27836637964316785
2135-DQWAQ,0,0,0,0.17853484730180713,1,0,0,1,1,3,0.6153096890491805,0.05510978550335556,0,3.427243781898307
4056-QHXHZ,0,1,1,0.46890537665709997,1,1,1,3,0,3,0.7831937165665266,0.950524845594152,0,0.5563577058554371
7470-MCQTK,0,1,0,0.4111486428968036,2,0,0,1,1,2,0.5426572059694648,0.07845573276575704,1,1.3166541133203216
7488-MXJIV,0,0,0,0.28391198355592395,1,0,0,1,1,4,0.6577578824599124,0.042705051557245494,1,2.308635369599343
7401-JIXNM,0,0,0,0.6217173340370914,2,1,1,3,0,1,0.6274265180394725,0.6262383591701018,0,0.3362140475854231
9339-FIIJL,0,1,0,0.7339771598979523,2,0,1,3,1,3,0.5894040440584369,0.7741008084478859,0,0.26755441532859064
2027-FECZV,0,0,0,0.34390009574442904,1,0,0,1,1,4,0.8302762520100582,0.16021684089688623,1,2.4072949304870384
2672-DZUOY,0,0,0,0.5040786133806294,2,0,0,1,0,4,0.3080468090040601,0.08006890770510733,1,0.6098987382225878
4706-DGAHW,0,0,0,0.26415687120821507,2,0,0,1,0,4,0.37315812634498835,0.00919708754840197,0,1.4073107917009815
3870-MQAMG,0,1,0,0.5919358457366756,1,0,1,2,0,4,0.5565424762228708,0.7427980660893847,1,0.4697069566501564
6670-MFRPK,0,0,1,0.6875255157109312,1,0,0,1,0,1,0.5936001566830491,0.6852286071681519,0,0.8621324019780622
6177-PEVRA,0,0,1,0.6381964819832011,2,0,0,3,0,1,0.4205775189097185,0.33364922508543143,0,0.21955514517946628
4800-CZMPC,0,1,0,0.40786965375853634,1,1,0,2,1,1,0.6493571625112802,0.6316402447715026,1,0.7950605003760105
4813-HQMGZ,0,1,0,0.3833072756903931,1,0,0,1,1,4,0.3332233215746512,0.09347599734073803,0,0.8670752355027066
7579-KKLOE,0,1,1,0.49824635376342347,2,0,1,3,1,3,0.5229835066345314,0.2834468880422637,0,0.3496488927576644
7377-DMMRI,0,0,0,0.3920659738847945,2,1,0,1,1,4,0.42859687441522853,0.010827465396797083,1,1.090394241402457
8402-EIVQS,0,1,0,0.8524421955293484,1,0,0,2,0,1,0.7482830874922126,0.38288762331320114,0,0.4386481823822875
4947-DSMXK,0,1,1,0.5606757956685999,1,0,0,1,1,2,0.6673644170135735,0.39304450319622375,0,1.1881665938963337
7245-NIIWQ,0,0,0,0.362395728947511,1,0,0,1,1,4,0.5524696622661637,0.027510427342935385,0,1.5202976211808
0002-ORFBO,0,1,1,0.29990287988694075,2,1,1,1,1,3,0.5440768453935485,0.07659461230573766,0,1.8081476840566508
3324-OIRTO,0,1,1,0.8332612004526637,1,1,0,2,1,2,0.7621910019434308,0.6297700638607059,0,0.45707991780477664
5414-OFQCB,0,0,0,0.685284342119491,1,0,0,3,1,1,0.5263622554238971,0.6566494175464328,0,0.25590659550225037
4967-WPNCF,0,0,0,0.7635467722864449,2,1,1,3,1,2,0.4765463673148725,0.7730030816317165,0,0.20794989676563796
8552-OBVRU,0,1,1,0.43138645414259,1,0,1,1,1,4,0.5899480694409598,0.6398692408605823,0,1.3643999801307605
8499-BRXTD,0,0,0,0.6080148500644931,0,0,0,1,0,3,0.28834213931514663,0.05077824771780933,0,0.4734566641266825
9154-QDGTH,0,0,1,0.589294762017189,1,0,1,2,1,4,0.8346394732306561,0.5615381009673901,0,0.7075677226905683
8197-BFWVU,0,1,1,0.5940986554485973,0,1,1,3,1,2,0.6178309622469313,0.3368639214119707,0,0.34645452796764203
2577-GVSIL,0,1,1,0.5585487605865623,2,0,0,2,1,2,0.627455494875458,0.3351394410393925,0,0.5611813665565795
9367-OIUXP,1,0,0,0.3062751494234374,0,0,1,1,1,3,0.31187151974819133,0.01274828894498082,0,1.0149584837347843
6770-UAYGJ,0,1,1,0.7642391098999939,0,0,1,3,0,4,0.20510045589593834,0.44671320413454657,0,0.08941836609080575
6463-HHXJR,0,1,1,0.7140528373065191,1,1,0,2,0,3,0.7735686273827072,0.8836913261806187,0,0.5412956096421406
7928-VJYAB,0,1,1,0.3011403246127592,1,0,0,1,0,1,0.586376362619919,0.13181490737360188,0,1.9407418171389517
1187-WILMM,0,1,1,0.7147805422752789,1,1,0,3,1,1,0.6473717303999853,0.7020084735731702,0,0.30175694271956643
9776-OJUZI,0,0,0,0.7659013438315003,1,1,0,1,1,2,0.5018689661006943,0.7810372125075135,0,0.6544113791655611
1306-RPWXZ,0,0,1,0.6247912715815097,2,0,0,3,0,1,0.2748353791260455,0.13163560504572652,0,0.14654965157625638
8949-JTMAY,0,0,0,0.4289190971186722,1,0,0,1,1,1,0.7817957316339932,0.371282820520564,1,1.8184717470649858
2774-LVQUS,1,1,0,0.25565494590618004,1,0,1,1,1,4,0.6963876878151991,0.1580006793830158,1,2.713322688391764
3097-PYWXL,0,1,1,0.3068797349412094,0,0,0,1,1,4,0.5055610989794544,0.011859158505688416,0,1.6420733215065062
2266-SJNAT,0,1,0,0.7634464142994851,1,0,1,2,0,1,0.9372591308509917,0.9116178075446789,0,0.6134325086861158
0869-PAPRP,1,1,0,0.3076703769454139,0,0,0,1,1,1,0.6722016479245461,0.2865376247589337,0,2.177732941452364
4238-JSSWH,0,1,0,0.48027354729039806,1,0,0,1,0,1,0.7496612864700756,0.43585033019118974,0,1.5576615226220478
2972-YDYUW,0,0,1,0.7919992299785861,1,0,1,2,0,4,0.7164274877584862,0.6882758983445609,0,0.45200516332226887
1104-FEJAM,0,1,1,0.5388442821445354,2,0,1,1,0,4,0.6056602794765171,0.22799238810155326,0,1.1219166332012025
2809-ILCYT,1,1,0,0.3425474565172629,0,0,0,1,1,3,0.30246549847421045,0.09064753592319369,0,0.8804183897633131
5499-ECUTN,0,1,1,0.6256592854647689,2,1,1,2,1,1,0.5770232588637965,0.3802625586300158,0,0.4607639559601029
4981-FLTMF,0,1,1,0.7144326245006035,2,1,1,1,1,2,0.638912682579245,0.4626231815315517,0,0.8930438181026872
9121-PHQSR,0,1,0,0.5562772681613292,1,0,0,1,0,1,0.7024473766282286,0.6065464700094507,0,1.2604988876468461
3113-IWHLC,0,0,0,0.2678680588196602,2,1,0,1,1,1,0.5368086317775875,0.03509946738079246,0,1.996550405184593
3211-ILJTT,0,0,0,0.45502951163664807,1,0,0,1,1,2,0.5613537756432687,0.15458531867247824,1,1.230959315831604
4612-THJBS,1,0,0,0.5141999573405138,1,0,0,2,1,2,0.4915655991907824,0.6939821346286104,1,0.47752636480750066
4277-BWBML,0,1,1,0.6590366539979864,1,0,0,3,1,2,0.16629830900956705,0.38199527241005266,0,0.08406929453099579
4094-NSEDU,0,0,0,0.35661925550591134,1,0,0,1,0,4,0.6584625041053653,0.24732983501245726,1,1.8412389544681023
0234-TEVTT,0,1,1,0.5660154233308874,2,1,0,2,0,1,0.4636706227530146,0.27731159150052515,0,0.40923036130844787
4304-TSPVK,0,1,0,0.8594561382037607,0,1,1,3,0,2,0.7817663860717268,0.9890791606079786,0,0.30308442238932404
1552-AAGRX,0,0,0,0.6110344000875412,1,1,0,1,0,2,0.7809325912030531,0.404163678004655,0,1.2759619248384633
2637-FKFSY,0,1,0,0.564701737199103,2,0,0,1,0,3,0.47898081369007744,0.018055486063492828,0,0.8467020378293386
9796-MVYXX,0,0,0,0.34319722145771014,2,1,1,3,1,3,0.4529852339723102,0.09091444247721461,0,0.43953900427464054
7874-ECPQJ,0,0,1,0.23471063286382754,1,0,0,1,1,2,0.27036733018693504,0.00976333100519084,0,1.1470306914119102
0020-INWCK,0,1,1,0.8066378892011508,1,0,0,3,1,1,0.789314204138007,0.8621552571121536,0,0.3260397984036238
7089-RKVSZ,0,1,1,0.3505646076064639,0,0,0,2,1,3,0.32932970181954185,0.07147971622967962,0,0.4690442936770111
2683-JXWQQ,0,1,1,0.5503258494888097,2,1,0,1,0,2,0.5072341385511834,0.26754690030309175,0,0.9200260409002984
9548-ZMVTX,0,1,1,0.57277341618007,1,0,1,1,1,2,0.7310052960132305,0.824391882160177,0,1.2740313081772607
8739-XNIKG,0,0,0,0.39128687790223254,1,0,0,1,1,4,0.5667762834194408,0.056610338229598704,0,1.4448005155061425
9755-JHNMN,0,0,0,0.42927368855448955,2,1,1,3,0,2,0.5179613624388753,0.03972583590148561,0,0.40188772222793817
3981-QSVQI,0,1,0,0.2955036867686543,0,0,0,1,1,2,0.4203233631792968,0.022487136850712828,0,1.4175991123754637
2789-HQBOU,0,0,0,0.2761176667090946,1,0,1,1,1,4,0.5683305901497049,0.034186249837292466,0,2.050863796952766
9424-CMPOG,0,1,1,0.3825599449318623,2,0,0,3,0,3,0.14285522101509798,0.1111577747384909,0,0.12436469822813574
5067-WJEUN,0,0,1,0.6727432273950156,2,1,0,3,1,2,0.5219673929448156,0.48438905817600486,0,0.25849827662001523
3450-WXOAT,0,0,1,0.6588980347895395,2,0,0,1,1,1,0.25335603487336134,0.2615030053120573,0,0.383932094833657
9251-WNSOD,0,1,0,0.7307288376243047,2,1,0,2,0,3,0.6296181253755648,0.6372167635647344,0,0.430520579180887
6974-DAFLI,1,1,0,0.4677082945222959,0,0,0,2,0,2,0.2670116966711201,0.16071939581863445,0,0.2851419974773697
2616-UUTFK,0,1,0,0.6444699423539122,2,1,0,1,1,1,0.4964513837500258,0.348760756228661,0,0.7691316840247546
7064-JHXCE,0,1,1,0.6824481667753431,0,0,0,3,1,1,0.21212568508554935,0.15774493339616097,0,0.10355957459879718
5103-MHMHY,0,1,1,0.21692332369576017,2,0,0,1,0,3,0.424852528631863,0.008766576851402525,1,1.9495505181675457
7989-AWGEH,0,1,1,0.5959386489998463,2,1,1,1,0,4,0.45900912570719143,0.23315309632307168,0,0.7689385273951488
4373-VVHQL,0,0,0,0.2611323589175826,2,0,0,1,1,1,0.3587452980223281,0.007829401733462341,0,1.3685654815898625
4559-UWIHT,0,1,0,0.4695542091425642,1,0,0,1,1,4,0.6287057483339673,0.15016845004223628,0,1.3360963224185884
7268-IGMFD,1,0,0,0.6343743435387135,1,0,1,1,1,2,0.6533825408873628,0.22132196210823776,0,1.028342657414136
1846-XWOQN,1,0,0,0.27607281779767534,1,0,0,1,1,2,0.5102523798348491,0.010392145282655672,1,1.8415822378052493
0235-KGSLC,0,0,0,0.11920666227723559,1,0,0,1,1,2,0.4781049000008822,0.011942200735806584,1,3.9773577515879865
6650-BWFRT,0,1,0,0.8863142696503427,1,1,1,1,1,4,0.928333449487919,1.0,0,1.046228468582772
9570-KYEUA,0,0,0,0.5418801046164281,1,1,1,3,0,1,0.890842211844703,0.8222184461404692,0,0.5476577730553183
6993-YGFJV,0,1,0,0.8165989582612656,1,1,1,3,0,2,0.7659064354382656,0.9809167888610602,0,0.3125132251141099
2712-SYWAY,0,0,0,0.4617816212857381,0,0,0,1,1,4,0.37376320932218976,0.005184415268744508,0,0.8076448850405294
0730-BGQGF,0,1,1,0.8628290773796405,1,1,1,3,0,1,0.7137815910615843,0.795011169990318,0,0.27564592024344503
5498-IBWPI,0,1,1,0.6947811195245633,1,0,0,2,1,1,0.6092586551959942,0.4100742203399864,0,0.4381383573399838
